,model,generated,image_path,number_guesses,number_guesses_generated,soft_label
115,admnet-dropout,0,image15079.png,3,1,0.3333333333333333
116,admnet-dropout,0,image64220.png,6,1,0.16666666666666666
117,admnet-dropout,0,image39912.png,2,0,0.0
118,admnet-dropout,0,image12911.png,2,1,0.5
119,admnet-dropout,0,image24481.png,2,1,0.5
120,admnet-dropout,0,image40803.png,1,0,0.0
121,admnet-dropout,0,image49851.png,3,2,0.6666666666666666
122,admnet-dropout,0,image40743.png,4,2,0.5
123,admnet-dropout,0,image51407.png,2,1,0.5
124,admnet-dropout,0,image49095.png,2,1,0.5
125,admnet-dropout,0,image55053.png,3,2,0.6666666666666666
126,admnet-dropout,0,image28431.png,1,1,1.0
127,admnet-dropout,0,image24977.png,1,0,0.0
128,admnet-dropout,0,image11444.png,2,1,0.5
129,admnet-dropout,0,image54703.png,1,0,0.0
130,admnet-dropout,0,image74503.png,1,1,1.0
131,admnet-dropout,0,image46789.png,3,0,0.0
132,admnet-dropout,0,image35396.png,2,2,1.0
133,admnet-dropout,0,image44727.png,2,1,0.5
134,admnet-dropout,0,image74953.png,3,2,0.6666666666666666
135,admnet-dropout,0,image69131.png,1,0,0.0
136,admnet-dropout,0,image19394.png,1,0,0.0
137,admnet-dropout,0,image95953.png,3,2,0.6666666666666666
138,admnet-dropout,0,image10963.png,1,0,0.0
139,admnet-dropout,0,image54560.png,1,0,0.0
140,admnet-dropout,0,image74940.png,1,0,0.0
141,admnet-dropout,0,image34305.png,1,1,1.0
142,admnet-dropout,0,image02936.png,4,1,0.25
143,admnet-dropout,0,image26795.png,2,0,0.0
144,admnet-dropout,0,image42887.png,1,0,0.0
145,admnet-dropout,0,image20439.png,2,1,0.5
146,admnet-dropout,0,image93190.png,2,0,0.0
147,admnet-dropout,0,image66949.png,5,2,0.4
148,admnet-dropout,0,image48680.png,2,0,0.0
149,admnet-dropout,0,image13674.png,2,2,1.0
150,admnet-dropout,0,image33942.png,1,1,1.0
151,admnet-dropout,0,image98084.png,1,0,0.0
152,admnet-dropout,0,image62484.png,2,1,0.5
153,admnet-dropout,0,image67663.png,2,2,1.0
154,admnet-dropout,0,image11747.png,2,1,0.5
155,admnet-dropout,0,image09665.png,2,0,0.0
156,admnet-dropout,0,image86801.png,3,0,0.0
157,admnet-dropout,0,image48177.png,1,1,1.0
158,admnet-dropout,0,image58811.png,4,2,0.5
159,admnet-dropout,0,image23916.png,2,2,1.0
160,admnet-dropout,0,image24629.png,1,0,0.0
161,admnet-dropout,0,image78478.png,2,1,0.5
162,admnet-dropout,0,image04009.png,2,0,0.0
163,admnet-dropout,0,image04520.png,1,0,0.0
164,admnet-dropout,0,image69922.png,1,1,1.0
165,admnet-dropout,0,image50828.png,1,1,1.0
166,admnet-dropout,0,image32381.png,3,3,1.0
167,admnet-dropout,0,image04981.png,1,1,1.0
168,admnet-dropout,0,image09797.png,2,1,0.5
169,admnet-dropout,0,image13716.png,4,0,0.0
170,admnet-dropout,0,image48685.png,1,1,1.0
171,admnet-dropout,0,image15425.png,1,0,0.0
172,admnet-dropout,0,image25924.png,2,1,0.5
173,admnet-dropout,0,image91002.png,1,0,0.0
174,admnet-dropout,0,image40353.png,1,1,1.0
175,admnet-dropout,0,image11920.png,1,1,1.0
176,admnet-dropout,0,image06503.png,2,1,0.5
177,admnet-dropout,0,image24989.png,2,1,0.5
178,admnet-dropout,0,image09622.png,5,1,0.2
179,admnet-dropout,0,image26593.png,2,0,0.0
180,admnet-dropout,0,image98229.png,4,1,0.25
181,admnet-dropout,0,image09326.png,2,1,0.5
182,admnet-dropout,0,image69724.png,1,1,1.0
183,admnet-dropout,0,image45465.png,2,0,0.0
184,admnet-dropout,0,image90132.png,1,0,0.0
185,admnet-dropout,0,image45468.png,3,0,0.0
186,admnet-dropout,0,image90177.png,2,0,0.0
187,admnet-dropout,0,image21037.png,1,1,1.0
188,admnet-dropout,0,image52133.png,3,1,0.3333333333333333
189,admnet-dropout,0,image59881.png,2,0,0.0
190,admnet-dropout,0,image75732.png,2,1,0.5
191,admnet-dropout,0,image77122.png,2,2,1.0
192,admnet-dropout,0,image61645.png,3,0,0.0
193,admnet-dropout,0,image67313.png,2,1,0.5
194,admnet-dropout,0,image90659.png,3,1,0.3333333333333333
195,admnet-dropout,0,image59445.png,2,2,1.0
196,admnet-dropout,0,image69734.png,1,1,1.0
197,admnet-dropout,0,image16556.png,1,1,1.0
198,admnet-dropout,0,image84169.png,3,2,0.6666666666666666
199,admnet-dropout,0,image26687.png,1,0,0.0
200,admnet-dropout,0,image79749.png,4,1,0.25
201,admnet-dropout,0,image65597.png,3,1,0.3333333333333333
202,admnet-dropout,0,image15396.png,2,1,0.5
203,admnet-dropout,0,image21378.png,2,0,0.0
204,admnet-dropout,0,image10983.png,3,1,0.3333333333333333
205,admnet-dropout,0,image68580.png,1,0,0.0
206,admnet-dropout,0,image44575.png,4,1,0.25
207,admnet-dropout,0,image86636.png,2,0,0.0
208,admnet-dropout,0,image57277.png,1,0,0.0
209,admnet-dropout,0,image53070.png,3,0,0.0
210,admnet-dropout,0,image44473.png,5,1,0.2
211,admnet-dropout,0,image47287.png,2,0,0.0
212,admnet-dropout,0,image27133.png,2,1,0.5
213,admnet-dropout,0,image55060.png,3,0,0.0
214,admnet-dropout,0,image56626.png,2,0,0.0
215,admnet-dropout,0,image93534.png,2,0,0.0
216,admnet-dropout,0,image19996.png,2,0,0.0
217,admnet-dropout,0,image03566.png,2,1,0.5
218,admnet-dropout,0,image56356.png,1,0,0.0
219,admnet-dropout,0,image82030.png,1,0,0.0
220,admnet-dropout,0,image39600.png,1,1,1.0
221,admnet-dropout,0,image70811.png,2,1,0.5
222,admnet-dropout,0,image05262.png,3,0,0.0
223,admnet-dropout,0,image68086.png,2,0,0.0
224,admnet-dropout,0,image43757.png,1,1,1.0
225,admnet-dropout,0,image86216.png,3,0,0.0
226,admnet-dropout,0,image08157.png,1,0,0.0
227,admnet-dropout,0,image70460.png,2,1,0.5
228,admnet-dropout,0,image21116.png,1,0,0.0
229,admnet-dropout,0,image24156.png,1,0,0.0
230,admnet-dropout,0,image98825.png,2,1,0.5
231,admnet-dropout,0,image18230.png,3,2,0.6666666666666666
232,admnet-dropout,0,image95944.png,1,0,0.0
233,admnet-dropout,0,image98659.png,1,0,0.0
234,admnet-dropout,0,image53060.png,3,1,0.3333333333333333
235,admnet-dropout,0,image10824.png,3,0,0.0
236,admnet-dropout,0,image55775.png,2,2,1.0
237,admnet-dropout,0,image22984.png,3,0,0.0
238,admnet-dropout,0,image86215.png,2,2,1.0
239,admnet-dropout,0,image64774.png,2,1,0.5
240,admnet-dropout,0,image34172.png,1,0,0.0
241,admnet-dropout,0,image06227.png,3,0,0.0
242,admnet-dropout,0,image42998.png,3,0,0.0
243,admnet-dropout,0,image22027.png,4,1,0.25
244,admnet-dropout,0,image91112.png,2,1,0.5
245,admnet-dropout,0,image92551.png,2,0,0.0
246,admnet-dropout,0,image66775.png,1,0,0.0
247,admnet-dropout,0,image03884.png,1,0,0.0
248,admnet-dropout,0,image52377.png,2,1,0.5
249,admnet-dropout,0,image23339.png,5,0,0.0
250,admnet-dropout,0,image93060.png,3,1,0.3333333333333333
251,admnet-dropout,0,image61371.png,3,1,0.3333333333333333
252,admnet-dropout,0,image45595.png,2,1,0.5
253,admnet-dropout,0,image59119.png,1,0,0.0
254,admnet-dropout,0,image48683.png,3,0,0.0
255,admnet-dropout,0,image26723.png,2,2,1.0
256,admnet-dropout,0,image60264.png,1,1,1.0
257,admnet-dropout,0,image13436.png,3,0,0.0
258,admnet-dropout,0,image18509.png,2,0,0.0
259,admnet-dropout,0,image25504.png,2,1,0.5
260,admnet-dropout,0,image94661.png,2,0,0.0
261,admnet-dropout,0,image80999.png,2,0,0.0
262,admnet-dropout,0,image03602.png,1,0,0.0
263,admnet-dropout,0,image83320.png,2,0,0.0
264,admnet-dropout,0,image14519.png,4,2,0.5
265,admnet-dropout,0,image85646.png,1,0,0.0
266,admnet-dropout,0,image08457.png,2,2,1.0
267,admnet-dropout,0,image02344.png,3,1,0.3333333333333333
268,admnet-dropout,0,image43711.png,2,1,0.5
269,admnet-dropout,0,image29730.png,2,1,0.5
270,admnet-dropout,0,image06160.png,4,1,0.25
271,admnet-dropout,0,image74389.png,4,2,0.5
272,admnet-dropout,0,image90432.png,3,0,0.0
273,admnet-dropout,0,image26480.png,1,0,0.0
274,admnet-dropout,0,image82813.png,1,1,1.0
275,admnet-dropout,0,image82792.png,3,0,0.0
276,admnet-dropout,0,image53702.png,2,0,0.0
277,admnet-dropout,0,image23872.png,3,0,0.0
278,admnet-dropout,0,image30267.png,4,3,0.75
279,admnet-dropout,0,image21365.png,1,1,1.0
280,admnet-dropout,0,image06849.png,3,1,0.3333333333333333
281,admnet-dropout,0,image65959.png,3,1,0.3333333333333333
282,admnet-dropout,0,image36536.png,2,0,0.0
283,admnet-dropout,0,image32741.png,2,1,0.5
284,admnet-dropout,0,image86810.png,2,1,0.5
285,admnet-dropout,0,image20387.png,1,1,1.0
286,admnet-dropout,0,image68878.png,1,1,1.0
287,admnet-dropout,0,image30596.png,1,0,0.0
288,admnet-dropout,0,image23796.png,3,1,0.3333333333333333
289,admnet-dropout,0,image46812.png,3,3,1.0
290,admnet-dropout,0,image50402.png,2,1,0.5
291,admnet-dropout,0,image22143.png,1,1,1.0
292,admnet-dropout,0,image70880.png,4,2,0.5
293,admnet-dropout,0,image55980.png,4,1,0.25
294,admnet-dropout,0,image47239.png,2,1,0.5
295,admnet-dropout,0,image86059.png,2,0,0.0
296,admnet-dropout,0,image78757.png,2,1,0.5
297,admnet-dropout,0,image64398.png,2,0,0.0
298,admnet-dropout,0,image11446.png,3,1,0.3333333333333333
299,admnet-dropout,0,image10692.png,1,1,1.0
300,admnet-dropout,0,image73141.png,1,0,0.0
301,admnet-dropout,0,image31211.png,3,2,0.6666666666666666
302,admnet-dropout,0,image40028.png,3,1,0.3333333333333333
303,admnet-dropout,0,image02608.png,2,1,0.5
304,admnet-dropout,0,image80547.png,4,1,0.25
305,admnet-dropout,0,image85607.png,1,1,1.0
306,admnet-dropout,0,image69610.png,1,1,1.0
307,admnet-dropout,0,image75111.png,1,0,0.0
308,admnet-dropout,0,image01757.png,1,0,0.0
309,admnet-dropout,0,image04180.png,2,0,0.0
310,admnet-dropout,0,image87509.png,1,0,0.0
311,admnet-dropout,0,image42283.png,3,1,0.3333333333333333
312,admnet-dropout,0,image87603.png,4,1,0.25
313,admnet-dropout,0,image96345.png,1,0,0.0
314,admnet-dropout,0,image02974.png,2,0,0.0
315,admnet-dropout,0,image45076.png,2,0,0.0
316,admnet-dropout,0,image59885.png,2,0,0.0
317,admnet-dropout,0,image93627.png,1,1,1.0
318,admnet-dropout,0,image26399.png,1,1,1.0
319,admnet-dropout,0,image41931.png,1,1,1.0
320,admnet-dropout,0,image60032.png,1,1,1.0
321,admnet-dropout,0,image38462.png,1,0,0.0
322,admnet-dropout,0,image31530.png,3,1,0.3333333333333333
323,admnet-dropout,0,image77228.png,1,1,1.0
324,admnet-dropout,0,image66230.png,2,0,0.0
325,admnet-dropout,0,image68489.png,3,1,0.3333333333333333
326,admnet-dropout,0,image10301.png,1,0,0.0
327,admnet-dropout,0,image96375.png,1,0,0.0
328,admnet-dropout,0,image76541.png,2,1,0.5
329,admnet-dropout,0,image45265.png,3,1,0.3333333333333333
330,admnet-dropout,0,image86585.png,2,0,0.0
331,admnet-dropout,0,image05692.png,2,1,0.5
332,admnet-dropout,0,image44910.png,1,1,1.0
333,admnet-dropout,0,image92140.png,1,0,0.0
334,admnet-dropout,0,image65776.png,2,1,0.5
335,admnet-dropout,0,image37468.png,1,0,0.0
336,admnet-dropout,0,image29313.png,1,0,0.0
337,admnet-dropout,0,image20376.png,3,1,0.3333333333333333
338,admnet-dropout,0,image61015.png,1,1,1.0
339,admnet-dropout,0,image40770.png,1,0,0.0
340,admnet-dropout,0,image66540.png,1,1,1.0
341,admnet-dropout,0,image16817.png,1,0,0.0
342,admnet-dropout,0,image27647.png,1,0,0.0
343,admnet-dropout,0,image61272.png,2,1,0.5
344,admnet-dropout,0,image76238.png,1,1,1.0
345,admnet-dropout,0,image35841.png,1,1,1.0
346,admnet-dropout,0,image08208.png,2,2,1.0
347,admnet-dropout,0,image42421.png,2,2,1.0
348,admnet-dropout,0,image41581.png,1,1,1.0
349,admnet-dropout,0,image47201.png,1,1,1.0
350,admnet-dropout,0,image54952.png,4,4,1.0
351,admnet-dropout,0,image57826.png,3,1,0.3333333333333333
352,admnet-dropout,0,image22817.png,2,0,0.0
353,admnet-dropout,0,image02419.png,4,1,0.25
354,admnet-dropout,0,image55780.png,1,1,1.0
355,admnet-dropout,0,image77816.png,1,1,1.0
356,admnet-dropout,0,image94893.png,2,1,0.5
357,admnet-dropout,0,image78380.png,1,1,1.0
358,admnet-dropout,0,image21771.png,2,0,0.0
359,admnet-dropout,0,image75058.png,1,1,1.0
360,admnet-dropout,0,image13920.png,2,1,0.5
361,admnet-dropout,0,image82885.png,3,2,0.6666666666666666
362,admnet-dropout,0,image42464.png,3,0,0.0
363,admnet-dropout,0,image24968.png,2,0,0.0
364,admnet-dropout,0,image13835.png,2,1,0.5
365,admnet-dropout,0,image39309.png,2,0,0.0
366,admnet-dropout,0,image58873.png,2,2,1.0
367,admnet-dropout,0,image74610.png,3,0,0.0
368,admnet-dropout,0,image81947.png,1,0,0.0
369,admnet-dropout,0,image77558.png,1,0,0.0
370,admnet-dropout,0,image87714.png,2,0,0.0
371,admnet-dropout,0,image30577.png,3,1,0.3333333333333333
372,admnet-dropout,0,image67253.png,1,0,0.0
373,admnet-dropout,0,image38168.png,2,0,0.0
374,admnet-dropout,0,image11731.png,1,1,1.0
375,admnet-dropout,0,image09498.png,3,0,0.0
376,admnet-dropout,0,image64096.png,2,1,0.5
377,admnet-dropout,0,image03027.png,3,0,0.0
378,admnet-dropout,0,image79949.png,1,1,1.0
379,admnet-dropout,0,image38400.png,2,0,0.0
380,admnet-dropout,0,image95488.png,4,1,0.25
381,admnet-dropout,0,image82689.png,4,2,0.5
382,admnet-dropout,0,image96885.png,3,1,0.3333333333333333
383,admnet-dropout,0,image28738.png,2,0,0.0
384,admnet-dropout,0,image41329.png,2,0,0.0
385,admnet-dropout,0,image29937.png,3,1,0.3333333333333333
386,admnet-dropout,0,image97598.png,2,2,1.0
387,admnet-dropout,0,image65576.png,3,0,0.0
388,admnet-dropout,0,image62427.png,1,0,0.0
389,admnet-dropout,0,image04745.png,4,2,0.5
390,admnet-dropout,0,image77932.png,4,2,0.5
391,admnet-dropout,0,image81698.png,1,1,1.0
392,admnet-dropout,0,image17809.png,4,2,0.5
393,admnet-dropout,0,image72849.png,3,0,0.0
394,admnet-dropout,0,image63694.png,1,0,0.0
395,admnet-dropout,0,image77447.png,3,2,0.6666666666666666
396,admnet-dropout,0,image93714.png,1,0,0.0
397,admnet-dropout,0,image47690.png,2,0,0.0
398,admnet-dropout,0,image35153.png,2,1,0.5
399,admnet-dropout,0,image22103.png,2,1,0.5
400,admnet-dropout,0,image22144.png,2,1,0.5
401,admnet-dropout,0,image34809.png,3,3,1.0
402,admnet-dropout,0,image59535.png,1,0,0.0
403,admnet-dropout,0,image31796.png,4,1,0.25
404,admnet-dropout,0,image55307.png,2,0,0.0
405,admnet-dropout,0,image72600.png,3,1,0.3333333333333333
406,admnet-dropout,0,image38375.png,1,1,1.0
407,admnet-dropout,0,image22577.png,1,0,0.0
408,admnet-dropout,0,image93058.png,1,0,0.0
409,admnet-dropout,0,image23579.png,2,1,0.5
410,admnet-dropout,0,image43407.png,1,0,0.0
411,admnet-dropout,0,image24811.png,3,1,0.3333333333333333
412,admnet-dropout,0,image67083.png,3,1,0.3333333333333333
413,admnet-dropout,0,image52235.png,3,0,0.0
414,admnet-dropout,0,image39798.png,2,0,0.0
415,admnet-dropout,0,image32391.png,3,0,0.0
416,admnet-dropout,0,image65122.png,4,1,0.25
417,admnet-dropout,0,image02169.png,2,0,0.0
418,admnet-dropout,0,image67052.png,1,0,0.0
419,admnet-dropout,0,image34976.png,2,1,0.5
420,admnet-dropout,0,image92685.png,1,0,0.0
421,admnet-dropout,0,image64470.png,2,1,0.5
422,admnet-dropout,0,image66036.png,2,0,0.0
423,admnet-dropout,0,image34748.png,1,0,0.0
424,admnet-dropout,0,image16538.png,1,0,0.0
425,admnet-dropout,0,image83450.png,1,0,0.0
426,admnet-dropout,0,image35882.png,3,1,0.3333333333333333
427,admnet-dropout,0,image04776.png,3,0,0.0
428,admnet-dropout,0,image25986.png,1,0,0.0
429,admnet-dropout,0,image78931.png,1,0,0.0
430,admnet-dropout,0,image95159.png,3,1,0.3333333333333333
431,admnet-dropout,0,image87871.png,1,0,0.0
432,admnet-dropout,0,image38001.png,4,0,0.0
433,admnet-dropout,0,image38572.png,3,1,0.3333333333333333
434,admnet-dropout,0,image48249.png,3,1,0.3333333333333333
435,admnet-dropout,0,image29072.png,2,0,0.0
436,admnet-dropout,0,image37922.png,2,0,0.0
437,admnet-dropout,0,image86396.png,3,1,0.3333333333333333
438,admnet-dropout,0,image89341.png,1,0,0.0
439,admnet-dropout,0,image18664.png,3,2,0.6666666666666666
440,admnet-dropout,0,image17436.png,1,0,0.0
441,admnet-dropout,0,image27031.png,2,0,0.0
442,admnet-dropout,0,image88995.png,2,1,0.5
443,admnet-dropout,0,image21393.png,2,0,0.0
444,admnet-dropout,0,image50502.png,2,1,0.5
445,admnet-dropout,0,image82146.png,1,0,0.0
446,admnet-dropout,0,image28567.png,1,0,0.0
447,admnet-dropout,0,image89527.png,1,0,0.0
448,admnet-dropout,0,image44435.png,2,1,0.5
449,admnet-dropout,0,image23423.png,2,0,0.0
450,admnet-dropout,0,image43509.png,1,0,0.0
451,admnet-dropout,0,image50886.png,2,1,0.5
452,admnet-dropout,0,image09631.png,4,1,0.25
453,admnet-dropout,0,image09282.png,2,0,0.0
454,admnet-dropout,0,image72689.png,1,1,1.0
455,admnet-dropout,0,image70839.png,2,1,0.5
456,admnet-dropout,0,image22500.png,1,0,0.0
457,admnet-dropout,0,image66139.png,4,3,0.75
458,admnet-dropout,0,image96820.png,2,1,0.5
459,admnet-dropout,0,image08995.png,1,1,1.0
460,admnet-dropout,0,image86794.png,1,0,0.0
461,admnet-dropout,0,image75006.png,3,3,1.0
462,admnet-dropout,0,image97299.png,5,2,0.4
463,admnet-dropout,0,image64191.png,1,0,0.0
464,admnet-dropout,0,image79734.png,3,1,0.3333333333333333
465,admnet-dropout,0,image86498.png,3,1,0.3333333333333333
466,admnet-dropout,0,image47355.png,2,1,0.5
467,admnet-dropout,0,image45499.png,2,1,0.5
468,admnet-dropout,0,image34982.png,1,0,0.0
469,admnet-dropout,0,image66865.png,1,0,0.0
470,admnet-dropout,0,image12035.png,1,0,0.0
471,admnet-dropout,0,image60000.png,3,0,0.0
472,admnet-dropout,0,image32804.png,4,1,0.25
473,admnet-dropout,0,image70534.png,1,0,0.0
474,admnet-dropout,0,image99207.png,1,1,1.0
475,admnet-dropout,0,image33167.png,1,1,1.0
476,admnet-dropout,0,image25248.png,2,1,0.5
477,admnet-dropout,0,image74521.png,1,1,1.0
478,admnet-dropout,0,image01890.png,1,0,0.0
479,admnet-dropout,0,image54397.png,1,0,0.0
480,admnet-dropout,0,image33862.png,2,0,0.0
481,admnet-dropout,0,image48720.png,3,2,0.6666666666666666
482,admnet-dropout,0,image79819.png,1,1,1.0
483,admnet-dropout,0,image06929.png,1,0,0.0
484,admnet-dropout,0,image14459.png,2,0,0.0
485,admnet-dropout,0,image67503.png,4,2,0.5
486,admnet-dropout,0,image95105.png,2,0,0.0
487,admnet-dropout,0,image14591.png,2,0,0.0
488,admnet-dropout,0,image87167.png,2,1,0.5
489,admnet-dropout,0,image31455.png,2,1,0.5
490,admnet-dropout,0,image28364.png,2,0,0.0
491,admnet-dropout,0,image93032.png,1,0,0.0
492,admnet-dropout,0,image60568.png,1,0,0.0
493,admnet-dropout,0,image64171.png,3,2,0.6666666666666666
494,admnet-dropout,0,image67777.png,3,3,1.0
495,admnet-dropout,0,image19733.png,3,0,0.0
496,admnet-dropout,0,image55936.png,2,2,1.0
497,admnet-dropout,0,image02955.png,1,0,0.0
498,admnet-dropout,0,image64704.png,1,1,1.0
499,admnet-dropout,0,image69170.png,2,0,0.0
500,admnet-dropout,0,image95638.png,1,1,1.0
501,admnet-dropout,0,image47440.png,2,0,0.0
502,admnet-dropout,0,image88487.png,2,0,0.0
503,admnet-dropout,0,image68222.png,2,2,1.0
504,admnet-dropout,0,image69378.png,3,1,0.3333333333333333
505,admnet-dropout,0,image76857.png,4,4,1.0
506,admnet-dropout,0,image26546.png,3,1,0.3333333333333333
507,admnet-dropout,0,image39846.png,2,0,0.0
508,admnet-dropout,0,image27668.png,3,0,0.0
509,admnet-dropout,0,image13676.png,1,0,0.0
510,admnet-dropout,0,image98625.png,1,1,1.0
511,admnet-dropout,0,image14698.png,1,0,0.0
512,admnet-dropout,0,image68459.png,6,2,0.3333333333333333
513,admnet-dropout,0,image85316.png,2,1,0.5
514,admnet-dropout,0,image51975.png,1,0,0.0
515,admnet-dropout,0,image96158.png,3,1,0.3333333333333333
516,admnet-dropout,0,image94745.png,3,2,0.6666666666666666
517,admnet-dropout,0,image33368.png,2,0,0.0
518,admnet-dropout,0,image59673.png,2,1,0.5
519,admnet-dropout,0,image23733.png,1,0,0.0
520,admnet-dropout,0,image95916.png,2,0,0.0
521,admnet-dropout,0,image19615.png,2,1,0.5
