,model,generated,image_path,number_guesses,number_guesses_generated,soft_label
278,ACGAN,0,9/3693.png,3,1,0.3333333333333333
279,ACGAN,0,3/2060.png,1,0,0.0
280,ACGAN,0,0/2919.png,1,1,1.0
281,ACGAN,0,7/4917.png,2,0,0.0
282,ACGAN,0,3/3203.png,1,0,0.0
283,ACGAN,0,3/2067.png,2,0,0.0
284,ACGAN,0,8/4288.png,3,1,0.3333333333333333
285,ACGAN,0,5/3712.png,2,0,0.0
286,ACGAN,0,5/3841.png,3,0,0.0
287,ACGAN,0,8/2067.png,1,0,0.0
288,ACGAN,0,9/4917.png,2,0,0.0
289,ACGAN,0,6/0091.png,2,0,0.0
290,ACGAN,0,1/1548.png,1,0,0.0
291,ACGAN,0,3/2670.png,2,0,0.0
292,ACGAN,0,3/4566.png,1,0,0.0
293,ACGAN,0,5/2300.png,2,0,0.0
294,ACGAN,0,6/4634.png,3,0,0.0
295,ACGAN,0,9/1223.png,3,1,0.3333333333333333
296,ACGAN,0,8/3786.png,2,1,0.5
297,ACGAN,0,8/4557.png,1,1,1.0
298,ACGAN,0,1/3158.png,2,0,0.0
299,ACGAN,0,6/0792.png,2,0,0.0
300,ACGAN,0,4/4392.png,2,0,0.0
301,ACGAN,0,0/1674.png,2,0,0.0
302,ACGAN,0,7/1131.png,1,0,0.0
303,ACGAN,0,3/2126.png,2,0,0.0
304,ACGAN,0,6/4946.png,1,0,0.0
305,ACGAN,0,3/4634.png,2,0,0.0
306,ACGAN,0,7/2060.png,2,0,0.0
307,ACGAN,0,0/3429.png,1,1,1.0
308,ACGAN,0,1/4500.png,2,0,0.0
309,ACGAN,0,9/3628.png,3,0,0.0
310,ACGAN,0,4/1268.png,1,0,0.0
311,ACGAN,0,3/4112.png,1,0,0.0
312,ACGAN,0,9/2061.png,1,0,0.0
313,ACGAN,0,8/0389.png,3,0,0.0
314,ACGAN,0,4/1947.png,1,0,0.0
315,ACGAN,0,9/4717.png,3,1,0.3333333333333333
316,ACGAN,0,8/3746.png,3,2,0.6666666666666666
317,ACGAN,0,5/3189.png,1,0,0.0
318,ACGAN,0,8/1722.png,2,1,0.5
319,ACGAN,0,2/3368.png,3,0,0.0
320,ACGAN,0,5/1613.png,1,1,1.0
321,ACGAN,0,0/3878.png,2,0,0.0
322,ACGAN,0,7/0392.png,2,1,0.5
323,ACGAN,0,9/2306.png,1,0,0.0
324,ACGAN,0,5/3950.png,3,0,0.0
325,ACGAN,0,1/2126.png,2,0,0.0
326,ACGAN,0,6/0393.png,2,0,0.0
327,ACGAN,0,2/3396.png,3,2,0.6666666666666666
328,ACGAN,0,1/4673.png,2,0,0.0
329,ACGAN,0,3/0989.png,2,0,0.0
330,ACGAN,0,2/0627.png,1,0,0.0
331,ACGAN,0,0/1609.png,3,0,0.0
332,ACGAN,0,6/0384.png,2,0,0.0
333,ACGAN,0,9/4304.png,2,0,0.0
334,ACGAN,0,1/0308.png,4,0,0.0
335,ACGAN,0,4/1016.png,3,0,0.0
336,ACGAN,0,8/4206.png,1,0,0.0
337,ACGAN,0,6/2673.png,2,1,0.5
338,ACGAN,0,6/4500.png,3,1,0.3333333333333333
339,ACGAN,0,9/0393.png,4,1,0.25
340,ACGAN,0,7/3158.png,3,0,0.0
341,ACGAN,0,0/2508.png,3,0,0.0
342,ACGAN,0,9/2508.png,2,0,0.0
343,ACGAN,0,3/0154.png,2,0,0.0
344,ACGAN,0,7/3582.png,3,0,0.0
345,ACGAN,0,4/4673.png,2,0,0.0
346,ACGAN,0,8/2739.png,3,0,0.0
347,ACGAN,0,6/0958.png,2,0,0.0
348,ACGAN,0,3/3795.png,1,0,0.0
349,ACGAN,0,2/0091.png,1,0,0.0
350,ACGAN,0,4/4860.png,1,0,0.0
351,ACGAN,0,8/4304.png,1,0,0.0
352,ACGAN,0,1/1674.png,2,0,0.0
353,ACGAN,0,4/0661.png,3,1,0.3333333333333333
354,ACGAN,0,4/1641.png,3,1,0.3333333333333333
355,ACGAN,0,6/3746.png,3,0,0.0
356,ACGAN,0,5/1816.png,2,0,0.0
357,ACGAN,0,5/4304.png,1,0,0.0
358,ACGAN,0,2/3429.png,1,0,0.0
359,ACGAN,0,8/2585.png,1,0,0.0
360,ACGAN,0,4/3429.png,2,0,0.0
361,ACGAN,0,7/0694.png,4,0,0.0
362,ACGAN,0,0/1156.png,4,0,0.0
363,ACGAN,0,1/1115.png,1,0,0.0
364,ACGAN,0,0/3806.png,2,0,0.0
365,ACGAN,0,3/3595.png,3,0,0.0
366,ACGAN,0,4/3158.png,1,0,0.0
367,ACGAN,0,5/0488.png,2,0,0.0
368,ACGAN,0,5/0627.png,1,0,0.0
369,ACGAN,0,7/0997.png,1,0,0.0
370,ACGAN,0,4/2060.png,2,0,0.0
371,ACGAN,0,5/4816.png,3,0,0.0
372,ACGAN,0,1/4183.png,2,1,0.5
373,ACGAN,0,2/1722.png,1,0,0.0
374,ACGAN,0,1/2300.png,1,0,0.0
375,ACGAN,0,4/1776.png,1,0,0.0
376,ACGAN,0,8/0567.png,1,0,0.0
377,ACGAN,0,9/2506.png,3,0,0.0
378,ACGAN,0,2/4566.png,1,0,0.0
379,ACGAN,0,9/2072.png,1,0,0.0
380,ACGAN,0,3/1172.png,3,0,0.0
381,ACGAN,0,5/0578.png,2,0,0.0
382,ACGAN,0,2/4818.png,1,1,1.0
383,ACGAN,0,1/1659.png,3,0,0.0
384,ACGAN,0,2/2673.png,2,1,0.5
385,ACGAN,0,4/0694.png,3,2,0.6666666666666666
386,ACGAN,0,0/2395.png,5,0,0.0
387,ACGAN,0,8/1442.png,4,3,0.75
388,ACGAN,0,4/4112.png,2,1,0.5
389,ACGAN,0,7/3164.png,2,0,0.0
390,ACGAN,0,3/0389.png,3,0,0.0
391,ACGAN,0,8/1024.png,1,0,0.0
392,ACGAN,0,9/1172.png,4,0,0.0
393,ACGAN,0,5/3521.png,1,0,0.0
394,ACGAN,0,8/2126.png,3,0,0.0
395,ACGAN,0,2/1442.png,2,0,0.0
396,ACGAN,0,8/4860.png,2,1,0.5
397,ACGAN,0,2/1128.png,1,0,0.0
398,ACGAN,0,4/4333.png,2,1,0.5
399,ACGAN,0,2/4619.png,2,0,0.0
400,ACGAN,0,2/1641.png,3,0,0.0
401,ACGAN,0,3/1487.png,3,0,0.0
402,ACGAN,0,7/3979.png,1,0,0.0
403,ACGAN,0,0/2585.png,1,0,0.0
404,ACGAN,0,7/1024.png,2,0,0.0
405,ACGAN,0,9/0635.png,3,0,0.0
406,ACGAN,0,7/3678.png,1,0,0.0
407,ACGAN,0,8/1947.png,2,0,0.0
408,ACGAN,0,2/2585.png,3,2,0.6666666666666666
409,ACGAN,0,4/1815.png,3,0,0.0
410,ACGAN,0,2/2029.png,1,0,0.0
411,ACGAN,0,3/2181.png,3,0,0.0
412,ACGAN,0,2/2041.png,1,0,0.0
413,ACGAN,0,7/2067.png,2,0,0.0
414,ACGAN,0,1/3950.png,2,0,0.0
415,ACGAN,0,5/1024.png,3,0,0.0
416,ACGAN,0,8/4333.png,1,0,0.0
417,ACGAN,0,2/0426.png,4,2,0.5
418,ACGAN,0,4/3742.png,1,1,1.0
419,ACGAN,0,9/1816.png,1,0,0.0
420,ACGAN,0,5/0043.png,4,0,0.0
421,ACGAN,0,3/4500.png,2,0,0.0
422,ACGAN,0,4/2126.png,2,0,0.0
423,ACGAN,0,0/1223.png,1,0,0.0
424,ACGAN,0,4/3693.png,2,1,0.5
425,ACGAN,0,9/0426.png,1,0,0.0
426,ACGAN,0,9/2317.png,2,0,0.0
427,ACGAN,0,3/1043.png,4,0,0.0
428,ACGAN,0,8/1255.png,3,0,0.0
429,ACGAN,0,5/0958.png,4,0,0.0
430,ACGAN,0,7/4946.png,2,0,0.0
431,ACGAN,0,1/0997.png,1,0,0.0
432,ACGAN,0,7/0958.png,1,0,0.0
433,ACGAN,0,3/4673.png,1,0,0.0
434,ACGAN,0,3/4717.png,1,0,0.0
435,ACGAN,0,9/4857.png,3,0,0.0
436,ACGAN,0,1/2585.png,1,0,0.0
437,ACGAN,0,3/1946.png,1,0,0.0
438,ACGAN,0,9/1717.png,1,0,0.0
439,ACGAN,0,2/4673.png,2,0,0.0
440,ACGAN,0,4/0393.png,3,2,0.6666666666666666
441,ACGAN,0,6/3521.png,4,0,0.0
442,ACGAN,0,1/0718.png,2,0,0.0
443,ACGAN,0,6/2080.png,2,0,0.0
444,ACGAN,0,7/3628.png,1,0,0.0
445,ACGAN,0,3/3189.png,1,0,0.0
446,ACGAN,0,4/2710.png,4,0,0.0
447,ACGAN,0,5/1776.png,1,0,0.0
448,ACGAN,0,4/2508.png,1,0,0.0
449,ACGAN,0,3/4827.png,1,0,0.0
450,ACGAN,0,1/2361.png,1,0,0.0
451,ACGAN,0,1/3294.png,2,0,0.0
452,ACGAN,0,7/3294.png,1,0,0.0
453,ACGAN,0,9/3461.png,1,1,1.0
454,ACGAN,0,2/3979.png,2,0,0.0
455,ACGAN,0,4/2739.png,1,1,1.0
456,ACGAN,0,1/1401.png,3,1,0.3333333333333333
457,ACGAN,0,1/3164.png,1,0,0.0
458,ACGAN,0,4/4206.png,2,1,0.5
459,ACGAN,0,8/0488.png,2,1,0.5
460,ACGAN,0,9/3582.png,2,1,0.5
461,ACGAN,0,7/4787.png,2,0,0.0
462,ACGAN,0,6/3582.png,2,1,0.5
463,ACGAN,0,3/1115.png,3,1,0.3333333333333333
464,ACGAN,0,3/2986.png,1,0,0.0
465,ACGAN,0,2/0792.png,2,2,1.0
466,ACGAN,0,2/0578.png,2,1,0.5
467,ACGAN,0,6/3951.png,2,1,0.5
468,ACGAN,0,6/2506.png,3,1,0.3333333333333333
469,ACGAN,0,8/0154.png,2,1,0.5
470,ACGAN,0,8/0308.png,1,0,0.0
471,ACGAN,0,3/0924.png,1,0,0.0
472,ACGAN,0,0/3368.png,1,1,1.0
473,ACGAN,0,4/4288.png,3,0,0.0
474,ACGAN,0,8/1223.png,2,0,0.0
475,ACGAN,0,9/0488.png,1,0,0.0
476,ACGAN,0,3/4162.png,2,0,0.0
477,ACGAN,0,1/3058.png,3,0,0.0
478,ACGAN,0,6/0361.png,2,0,0.0
479,ACGAN,0,3/0393.png,1,1,1.0
480,ACGAN,0,3/2101.png,1,0,0.0
481,ACGAN,0,5/3595.png,3,0,0.0
482,ACGAN,0,7/2181.png,2,1,0.5
483,ACGAN,0,5/4679.png,1,0,0.0
484,ACGAN,0,3/1613.png,3,0,0.0
485,ACGAN,0,6/2896.png,3,0,0.0
486,ACGAN,0,5/0924.png,1,0,0.0
487,ACGAN,0,6/2061.png,2,1,0.5
488,ACGAN,0,6/4818.png,1,0,0.0
489,ACGAN,0,6/3742.png,3,0,0.0
490,ACGAN,0,2/1172.png,3,0,0.0
491,ACGAN,0,0/4679.png,2,0,0.0
492,ACGAN,0,0/0694.png,1,0,0.0
493,ACGAN,0,7/2441.png,1,0,0.0
494,ACGAN,0,7/0578.png,2,0,0.0
495,ACGAN,0,0/0426.png,2,1,0.5
496,ACGAN,0,5/1268.png,1,0,0.0
497,ACGAN,0,5/1010.png,1,0,0.0
498,ACGAN,0,1/0983.png,2,0,0.0
499,ACGAN,0,6/4162.png,2,2,1.0
500,ACGAN,0,9/2887.png,2,0,0.0
501,ACGAN,0,2/0095.png,3,0,0.0
502,ACGAN,0,0/1115.png,3,0,0.0
503,ACGAN,0,5/1132.png,2,0,0.0
504,ACGAN,0,7/3746.png,1,0,0.0
505,ACGAN,0,6/1816.png,1,1,1.0
506,ACGAN,0,8/3461.png,2,0,0.0
507,ACGAN,0,6/3806.png,1,1,1.0
508,ACGAN,0,2/0154.png,2,0,0.0
509,ACGAN,0,1/3396.png,1,0,0.0
510,ACGAN,0,8/3045.png,3,1,0.3333333333333333
511,ACGAN,0,9/2300.png,2,1,0.5
512,ACGAN,0,6/4603.png,3,0,0.0
513,ACGAN,0,6/4673.png,3,1,0.3333333333333333
514,ACGAN,0,3/3058.png,2,0,0.0
515,ACGAN,0,3/2317.png,2,2,1.0
516,ACGAN,0,5/4162.png,1,0,0.0
517,ACGAN,0,2/4392.png,4,0,0.0
518,ACGAN,0,5/3164.png,3,0,0.0
519,ACGAN,0,0/3521.png,1,0,0.0
520,ACGAN,0,7/0233.png,3,0,0.0
521,ACGAN,0,9/0384.png,1,0,0.0
522,ACGAN,0,3/0983.png,3,0,0.0
523,ACGAN,0,8/1816.png,2,0,0.0
524,ACGAN,0,8/1208.png,2,2,1.0
525,ACGAN,0,1/2128.png,4,0,0.0
526,ACGAN,0,1/0324.png,2,0,0.0
527,ACGAN,0,1/3045.png,1,1,1.0
528,ACGAN,0,0/4619.png,3,0,0.0
529,ACGAN,0,2/1815.png,2,1,0.5
530,ACGAN,0,0/1043.png,1,0,0.0
531,ACGAN,0,7/3146.png,2,0,0.0
532,ACGAN,0,6/1613.png,3,3,1.0
533,ACGAN,0,0/0550.png,1,0,0.0
534,ACGAN,0,3/4917.png,1,0,0.0
535,ACGAN,0,2/3841.png,2,0,0.0
536,ACGAN,0,1/0030.png,2,0,0.0
537,ACGAN,0,8/3294.png,2,1,0.5
538,ACGAN,0,3/1132.png,3,0,0.0
539,ACGAN,0,4/3424.png,3,0,0.0
540,ACGAN,0,6/1045.png,1,0,0.0
541,ACGAN,0,1/0655.png,2,0,0.0
542,ACGAN,0,9/4100.png,1,0,0.0
543,ACGAN,0,8/4857.png,1,0,0.0
544,ACGAN,0,8/0544.png,2,0,0.0
545,ACGAN,0,9/0578.png,1,0,0.0
546,ACGAN,0,9/3429.png,2,0,0.0
547,ACGAN,0,0/1717.png,2,0,0.0
548,ACGAN,0,1/4591.png,3,0,0.0
549,ACGAN,0,4/1893.png,3,3,1.0
