,model,generated,image_path,number_guesses,number_guesses_generated,soft_label
113,efficient-vdvae,0,img00012851.png,1,0,0.0
114,efficient-vdvae,0,img00016403.png,2,1,0.5
115,efficient-vdvae,0,img00067140.png,2,0,0.0
116,efficient-vdvae,0,img00007487.png,3,1,0.3333333333333333
117,efficient-vdvae,0,img00041134.png,3,0,0.0
118,efficient-vdvae,0,img00032585.png,3,0,0.0
119,efficient-vdvae,0,img00008921.png,3,0,0.0
120,efficient-vdvae,0,img00042389.png,1,0,0.0
121,efficient-vdvae,0,img00003850.png,3,0,0.0
122,efficient-vdvae,0,img00066199.png,3,0,0.0
123,efficient-vdvae,0,img00056940.png,2,0,0.0
124,efficient-vdvae,0,img00036688.png,1,0,0.0
125,efficient-vdvae,0,img00039117.png,1,0,0.0
126,efficient-vdvae,0,img00053569.png,2,0,0.0
127,efficient-vdvae,0,img00049684.png,1,1,1.0
128,efficient-vdvae,0,img00012564.png,3,1,0.3333333333333333
129,efficient-vdvae,0,img00060479.png,2,0,0.0
130,efficient-vdvae,0,img00025388.png,1,0,0.0
131,efficient-vdvae,0,img00015106.png,2,0,0.0
132,efficient-vdvae,0,img00020824.png,4,1,0.25
133,efficient-vdvae,0,img00029625.png,1,0,0.0
134,efficient-vdvae,0,img00031927.png,1,0,0.0
135,efficient-vdvae,0,img00017553.png,2,1,0.5
136,efficient-vdvae,0,img00067602.png,3,0,0.0
137,efficient-vdvae,0,img00044244.png,3,0,0.0
138,efficient-vdvae,0,img00064387.png,2,0,0.0
139,efficient-vdvae,0,img00066989.png,1,0,0.0
140,efficient-vdvae,0,img00044342.png,3,1,0.3333333333333333
141,efficient-vdvae,0,img00066486.png,3,0,0.0
142,efficient-vdvae,0,img00024390.png,2,0,0.0
143,efficient-vdvae,0,img00015242.png,2,0,0.0
144,efficient-vdvae,0,img00041132.png,4,1,0.25
145,efficient-vdvae,0,img00031783.png,1,0,0.0
146,efficient-vdvae,0,img00059196.png,2,1,0.5
147,efficient-vdvae,0,img00010771.png,3,0,0.0
148,efficient-vdvae,0,img00028860.png,3,0,0.0
149,efficient-vdvae,0,img00020565.png,1,0,0.0
150,efficient-vdvae,0,img00052037.png,2,1,0.5
151,efficient-vdvae,0,img00010609.png,3,0,0.0
152,efficient-vdvae,0,img00020432.png,5,0,0.0
153,efficient-vdvae,0,img00014764.png,3,0,0.0
154,efficient-vdvae,0,img00048380.png,1,0,0.0
155,efficient-vdvae,0,img00003008.png,2,2,1.0
156,efficient-vdvae,0,img00004483.png,3,0,0.0
157,efficient-vdvae,0,img00053879.png,4,0,0.0
158,efficient-vdvae,0,img00033033.png,2,0,0.0
159,efficient-vdvae,0,img00053960.png,1,0,0.0
160,efficient-vdvae,0,img00023297.png,4,0,0.0
161,efficient-vdvae,0,img00027292.png,2,0,0.0
162,efficient-vdvae,0,img00013274.png,1,0,0.0
163,efficient-vdvae,0,img00019703.png,4,1,0.25
164,efficient-vdvae,0,img00060783.png,2,0,0.0
165,efficient-vdvae,0,img00061785.png,3,0,0.0
166,efficient-vdvae,0,img00043703.png,3,1,0.3333333333333333
167,efficient-vdvae,0,img00001842.png,2,0,0.0
168,efficient-vdvae,0,img00028237.png,2,0,0.0
169,efficient-vdvae,0,img00024473.png,1,0,0.0
170,efficient-vdvae,0,img00029028.png,1,0,0.0
171,efficient-vdvae,0,img00032951.png,4,0,0.0
172,efficient-vdvae,0,img00005619.png,2,0,0.0
173,efficient-vdvae,0,img00056090.png,3,1,0.3333333333333333
174,efficient-vdvae,0,img00066663.png,2,0,0.0
175,efficient-vdvae,0,img00025286.png,1,0,0.0
176,efficient-vdvae,0,img00066493.png,3,0,0.0
177,efficient-vdvae,0,img00022486.png,3,0,0.0
178,efficient-vdvae,0,img00011846.png,3,0,0.0
179,efficient-vdvae,0,img00024293.png,1,0,0.0
180,efficient-vdvae,0,img00027175.png,3,0,0.0
181,efficient-vdvae,0,img00021326.png,2,0,0.0
182,efficient-vdvae,0,img00053366.png,2,0,0.0
183,efficient-vdvae,0,img00007095.png,2,0,0.0
184,efficient-vdvae,0,img00003262.png,3,0,0.0
185,efficient-vdvae,0,img00059720.png,2,0,0.0
186,efficient-vdvae,0,img00016328.png,1,0,0.0
187,efficient-vdvae,0,img00037500.png,1,0,0.0
188,efficient-vdvae,0,img00029327.png,3,0,0.0
189,efficient-vdvae,0,img00046877.png,2,1,0.5
190,efficient-vdvae,0,img00005304.png,2,0,0.0
191,efficient-vdvae,0,img00035058.png,1,0,0.0
192,efficient-vdvae,0,img00005501.png,1,0,0.0
193,efficient-vdvae,0,img00042978.png,3,0,0.0
194,efficient-vdvae,0,img00038955.png,1,0,0.0
195,efficient-vdvae,0,img00057479.png,2,0,0.0
196,efficient-vdvae,0,img00013173.png,3,0,0.0
197,efficient-vdvae,0,img00036175.png,4,3,0.75
198,efficient-vdvae,0,img00009096.png,5,0,0.0
199,efficient-vdvae,0,img00059224.png,3,0,0.0
200,efficient-vdvae,0,img00011769.png,1,0,0.0
201,efficient-vdvae,0,img00045496.png,3,0,0.0
202,efficient-vdvae,0,img00001108.png,2,0,0.0
203,efficient-vdvae,0,img00029038.png,2,0,0.0
204,efficient-vdvae,0,img00068312.png,1,0,0.0
205,efficient-vdvae,0,img00039517.png,2,0,0.0
206,efficient-vdvae,0,img00019675.png,1,0,0.0
207,efficient-vdvae,0,img00017496.png,4,0,0.0
208,efficient-vdvae,0,img00067368.png,2,0,0.0
209,efficient-vdvae,0,img00045499.png,2,0,0.0
210,efficient-vdvae,0,img00012696.png,2,0,0.0
211,efficient-vdvae,0,img00004591.png,2,0,0.0
212,efficient-vdvae,0,img00035741.png,1,0,0.0
213,efficient-vdvae,0,img00029334.png,4,0,0.0
214,efficient-vdvae,0,img00004399.png,1,0,0.0
215,efficient-vdvae,0,img00011427.png,2,1,0.5
216,efficient-vdvae,0,img00046303.png,2,0,0.0
217,efficient-vdvae,0,img00015758.png,2,0,0.0
218,efficient-vdvae,0,img00037613.png,2,0,0.0
219,efficient-vdvae,0,img00066921.png,1,0,0.0
220,efficient-vdvae,0,img00034045.png,5,1,0.2
221,efficient-vdvae,0,img00063543.png,5,1,0.2
222,efficient-vdvae,0,img00018389.png,3,1,0.3333333333333333
223,efficient-vdvae,0,img00006637.png,2,0,0.0
224,efficient-vdvae,0,img00036401.png,3,1,0.3333333333333333
225,efficient-vdvae,0,img00047973.png,2,0,0.0
226,efficient-vdvae,0,img00064859.png,2,0,0.0
227,efficient-vdvae,0,img00051336.png,1,0,0.0
228,efficient-vdvae,0,img00030941.png,3,0,0.0
229,efficient-vdvae,0,img00061438.png,2,0,0.0
230,efficient-vdvae,0,img00061584.png,5,0,0.0
231,efficient-vdvae,0,img00038949.png,3,0,0.0
232,efficient-vdvae,0,img00064451.png,3,0,0.0
233,efficient-vdvae,0,img00004991.png,1,0,0.0
234,efficient-vdvae,0,img00038170.png,2,0,0.0
235,efficient-vdvae,0,img00065222.png,2,0,0.0
236,efficient-vdvae,0,img00035334.png,2,0,0.0
237,efficient-vdvae,0,img00027551.png,2,0,0.0
238,efficient-vdvae,0,img00026366.png,1,0,0.0
239,efficient-vdvae,0,img00057918.png,3,0,0.0
240,efficient-vdvae,0,img00067559.png,1,0,0.0
241,efficient-vdvae,0,img00056646.png,1,1,1.0
242,efficient-vdvae,0,img00040144.png,3,0,0.0
243,efficient-vdvae,0,img00029700.png,3,1,0.3333333333333333
244,efficient-vdvae,0,img00057463.png,1,0,0.0
245,efficient-vdvae,0,img00043551.png,3,0,0.0
246,efficient-vdvae,0,img00062325.png,1,0,0.0
247,efficient-vdvae,0,img00051048.png,2,0,0.0
248,efficient-vdvae,0,img00057680.png,2,1,0.5
249,efficient-vdvae,0,img00036168.png,1,0,0.0
250,efficient-vdvae,0,img00014935.png,1,0,0.0
251,efficient-vdvae,0,img00058560.png,2,0,0.0
252,efficient-vdvae,0,img00058125.png,3,0,0.0
253,efficient-vdvae,0,img00023340.png,4,1,0.25
254,efficient-vdvae,0,img00002501.png,2,0,0.0
255,efficient-vdvae,0,img00002417.png,2,0,0.0
256,efficient-vdvae,0,img00039772.png,1,0,0.0
257,efficient-vdvae,0,img00046647.png,2,0,0.0
258,efficient-vdvae,0,img00012115.png,4,0,0.0
259,efficient-vdvae,0,img00008157.png,1,1,1.0
260,efficient-vdvae,0,img00007882.png,4,0,0.0
261,efficient-vdvae,0,img00058970.png,2,0,0.0
262,efficient-vdvae,0,img00006466.png,3,0,0.0
263,efficient-vdvae,0,img00048223.png,2,1,0.5
264,efficient-vdvae,0,img00068829.png,2,1,0.5
265,efficient-vdvae,0,img00032131.png,3,0,0.0
266,efficient-vdvae,0,img00048993.png,2,0,0.0
267,efficient-vdvae,0,img00064310.png,1,0,0.0
268,efficient-vdvae,0,img00008304.png,1,0,0.0
269,efficient-vdvae,0,img00046806.png,2,0,0.0
270,efficient-vdvae,0,img00069456.png,3,0,0.0
271,efficient-vdvae,0,img00022623.png,1,0,0.0
272,efficient-vdvae,0,img00027882.png,1,0,0.0
273,efficient-vdvae,0,img00025501.png,3,0,0.0
274,efficient-vdvae,0,img00040722.png,3,2,0.6666666666666666
275,efficient-vdvae,0,img00058618.png,1,0,0.0
276,efficient-vdvae,0,img00055176.png,3,0,0.0
277,efficient-vdvae,0,img00050755.png,1,0,0.0
278,efficient-vdvae,0,img00023673.png,5,1,0.2
279,efficient-vdvae,0,img00001765.png,2,0,0.0
280,efficient-vdvae,0,img00010803.png,1,0,0.0
281,efficient-vdvae,0,img00005526.png,2,0,0.0
282,efficient-vdvae,0,img00037280.png,4,0,0.0
283,efficient-vdvae,0,img00028950.png,2,0,0.0
284,efficient-vdvae,0,img00048136.png,1,0,0.0
285,efficient-vdvae,0,img00027466.png,2,0,0.0
286,efficient-vdvae,0,img00026081.png,2,0,0.0
287,efficient-vdvae,0,img00050005.png,1,0,0.0
288,efficient-vdvae,0,img00041492.png,2,0,0.0
289,efficient-vdvae,0,img00036861.png,1,0,0.0
290,efficient-vdvae,0,img00037239.png,2,0,0.0
291,efficient-vdvae,0,img00049936.png,2,0,0.0
292,efficient-vdvae,0,img00064837.png,2,0,0.0
293,efficient-vdvae,0,img00013704.png,4,0,0.0
294,efficient-vdvae,0,img00017716.png,2,0,0.0
295,efficient-vdvae,0,img00029094.png,3,0,0.0
296,efficient-vdvae,0,img00049316.png,1,1,1.0
297,efficient-vdvae,0,img00039665.png,3,0,0.0
298,efficient-vdvae,0,img00059940.png,1,0,0.0
299,efficient-vdvae,0,img00048026.png,1,0,0.0
300,efficient-vdvae,0,img00014514.png,2,1,0.5
301,efficient-vdvae,0,img00032083.png,2,0,0.0
302,efficient-vdvae,0,img00048318.png,2,1,0.5
303,efficient-vdvae,0,img00022545.png,1,0,0.0
304,efficient-vdvae,0,img00051832.png,2,0,0.0
305,efficient-vdvae,0,img00026212.png,3,0,0.0
306,efficient-vdvae,0,img00041576.png,3,0,0.0
307,efficient-vdvae,0,img00031171.png,2,0,0.0
308,efficient-vdvae,0,img00014125.png,1,0,0.0
309,efficient-vdvae,0,img00067606.png,3,0,0.0
310,efficient-vdvae,0,img00036656.png,3,0,0.0
311,efficient-vdvae,0,img00024459.png,3,0,0.0
312,efficient-vdvae,0,img00013380.png,1,0,0.0
313,efficient-vdvae,0,img00038861.png,1,0,0.0
314,efficient-vdvae,0,img00048878.png,2,0,0.0
315,efficient-vdvae,0,img00067231.png,3,0,0.0
316,efficient-vdvae,0,img00017281.png,2,0,0.0
317,efficient-vdvae,0,img00041514.png,2,0,0.0
318,efficient-vdvae,0,img00019314.png,5,0,0.0
319,efficient-vdvae,0,img00056183.png,2,0,0.0
320,efficient-vdvae,0,img00050290.png,3,1,0.3333333333333333
321,efficient-vdvae,0,img00045831.png,2,0,0.0
322,efficient-vdvae,0,img00007574.png,2,0,0.0
323,efficient-vdvae,0,img00057427.png,1,0,0.0
324,efficient-vdvae,0,img00003043.png,2,1,0.5
325,efficient-vdvae,0,img00011326.png,2,0,0.0
326,efficient-vdvae,0,img00034957.png,4,0,0.0
327,efficient-vdvae,0,img00013045.png,1,0,0.0
328,efficient-vdvae,0,img00011257.png,2,0,0.0
329,efficient-vdvae,0,img00049552.png,3,1,0.3333333333333333
330,efficient-vdvae,0,img00025806.png,2,0,0.0
331,efficient-vdvae,0,img00057431.png,2,0,0.0
332,efficient-vdvae,0,img00062448.png,2,0,0.0
333,efficient-vdvae,0,img00045540.png,2,0,0.0
334,efficient-vdvae,0,img00017842.png,1,0,0.0
335,efficient-vdvae,0,img00003166.png,1,0,0.0
336,efficient-vdvae,0,img00040972.png,2,0,0.0
337,efficient-vdvae,0,img00052756.png,2,0,0.0
338,efficient-vdvae,0,img00030429.png,2,1,0.5
339,efficient-vdvae,0,img00004876.png,3,0,0.0
340,efficient-vdvae,0,img00049740.png,1,0,0.0
341,efficient-vdvae,0,img00002915.png,2,0,0.0
342,efficient-vdvae,0,img00038672.png,2,0,0.0
343,efficient-vdvae,0,img00047755.png,4,0,0.0
344,efficient-vdvae,0,img00067952.png,2,0,0.0
345,efficient-vdvae,0,img00049096.png,1,0,0.0
346,efficient-vdvae,0,img00056899.png,1,0,0.0
347,efficient-vdvae,0,img00027684.png,3,0,0.0
348,efficient-vdvae,0,img00037225.png,3,0,0.0
349,efficient-vdvae,0,img00037719.png,2,0,0.0
350,efficient-vdvae,0,img00006705.png,1,0,0.0
351,efficient-vdvae,0,img00025360.png,2,0,0.0
352,efficient-vdvae,0,img00068445.png,3,0,0.0
353,efficient-vdvae,0,img00065122.png,1,0,0.0
354,efficient-vdvae,0,img00063855.png,2,0,0.0
355,efficient-vdvae,0,img00063532.png,1,0,0.0
356,efficient-vdvae,0,img00051493.png,2,0,0.0
357,efficient-vdvae,0,img00028553.png,1,0,0.0
358,efficient-vdvae,0,img00017011.png,2,1,0.5
359,efficient-vdvae,0,img00035396.png,1,0,0.0
360,efficient-vdvae,0,img00016176.png,4,0,0.0
361,efficient-vdvae,0,img00002157.png,3,0,0.0
362,efficient-vdvae,0,img00021025.png,2,0,0.0
363,efficient-vdvae,0,img00012726.png,2,0,0.0
364,efficient-vdvae,0,img00004594.png,1,0,0.0
365,efficient-vdvae,0,img00049958.png,2,0,0.0
366,efficient-vdvae,0,img00014120.png,2,0,0.0
367,efficient-vdvae,0,img00055925.png,1,0,0.0
368,efficient-vdvae,0,img00040430.png,2,0,0.0
369,efficient-vdvae,0,img00049705.png,2,0,0.0
370,efficient-vdvae,0,img00039139.png,2,0,0.0
371,efficient-vdvae,0,img00007243.png,2,0,0.0
372,efficient-vdvae,0,img00010897.png,5,1,0.2
373,efficient-vdvae,0,img00003728.png,3,0,0.0
374,efficient-vdvae,0,img00021392.png,1,0,0.0
375,efficient-vdvae,0,img00061193.png,2,0,0.0
376,efficient-vdvae,0,img00050193.png,2,1,0.5
377,efficient-vdvae,0,img00020739.png,3,0,0.0
378,efficient-vdvae,0,img00064091.png,2,0,0.0
379,efficient-vdvae,0,img00006885.png,2,0,0.0
380,efficient-vdvae,0,img00041212.png,4,0,0.0
381,efficient-vdvae,0,img00052285.png,1,0,0.0
382,efficient-vdvae,0,img00043976.png,3,2,0.6666666666666666
383,efficient-vdvae,0,img00026418.png,1,0,0.0
384,efficient-vdvae,0,img00032271.png,2,1,0.5
385,efficient-vdvae,0,img00067942.png,2,0,0.0
386,efficient-vdvae,0,img00047674.png,2,1,0.5
387,efficient-vdvae,0,img00053286.png,2,0,0.0
388,efficient-vdvae,0,img00041522.png,4,0,0.0
389,efficient-vdvae,0,img00060214.png,1,0,0.0
390,efficient-vdvae,0,img00007723.png,3,0,0.0
391,efficient-vdvae,0,img00025451.png,1,0,0.0
392,efficient-vdvae,0,img00015914.png,2,1,0.5
393,efficient-vdvae,0,img00059862.png,2,1,0.5
394,efficient-vdvae,0,img00065135.png,3,0,0.0
395,efficient-vdvae,0,img00028214.png,3,0,0.0
396,efficient-vdvae,0,img00005726.png,1,0,0.0
397,efficient-vdvae,0,img00046802.png,1,0,0.0
398,efficient-vdvae,0,img00059774.png,2,1,0.5
399,efficient-vdvae,0,img00028178.png,1,1,1.0
400,efficient-vdvae,0,img00055691.png,3,0,0.0
401,efficient-vdvae,0,img00018994.png,3,0,0.0
402,efficient-vdvae,0,img00025415.png,3,2,0.6666666666666666
403,efficient-vdvae,0,img00040205.png,1,0,0.0
404,efficient-vdvae,0,img00049455.png,2,0,0.0
405,efficient-vdvae,0,img00025710.png,1,0,0.0
406,efficient-vdvae,0,img00036858.png,1,0,0.0
407,efficient-vdvae,0,img00020760.png,1,0,0.0
408,efficient-vdvae,0,img00037736.png,2,0,0.0
409,efficient-vdvae,0,img00052454.png,3,0,0.0
410,efficient-vdvae,0,img00019129.png,2,1,0.5
411,efficient-vdvae,0,img00047271.png,2,0,0.0
412,efficient-vdvae,0,img00040703.png,2,1,0.5
413,efficient-vdvae,0,img00015151.png,1,0,0.0
414,efficient-vdvae,0,img00008670.png,3,0,0.0
415,efficient-vdvae,0,img00066316.png,2,0,0.0
416,efficient-vdvae,0,img00057818.png,1,0,0.0
417,efficient-vdvae,0,img00016373.png,1,0,0.0
418,efficient-vdvae,0,img00063489.png,1,1,1.0
419,efficient-vdvae,0,img00003252.png,3,0,0.0
420,efficient-vdvae,0,img00039468.png,3,0,0.0
421,efficient-vdvae,0,img00060459.png,3,0,0.0
422,efficient-vdvae,0,img00017969.png,2,0,0.0
423,efficient-vdvae,0,img00021425.png,1,0,0.0
424,efficient-vdvae,0,img00057172.png,2,0,0.0
425,efficient-vdvae,0,img00015994.png,3,0,0.0
426,efficient-vdvae,0,img00022650.png,2,0,0.0
427,efficient-vdvae,0,img00023972.png,1,0,0.0
428,efficient-vdvae,0,img00011026.png,1,0,0.0
429,efficient-vdvae,0,img00056308.png,1,0,0.0
430,efficient-vdvae,0,img00058374.png,2,1,0.5
431,efficient-vdvae,0,img00060421.png,2,0,0.0
432,efficient-vdvae,0,img00052002.png,3,0,0.0
433,efficient-vdvae,0,img00052236.png,2,0,0.0
434,efficient-vdvae,0,img00039670.png,3,0,0.0
435,efficient-vdvae,0,img00021300.png,1,0,0.0
436,efficient-vdvae,0,img00029559.png,4,1,0.25
437,efficient-vdvae,0,img00040844.png,1,0,0.0
438,efficient-vdvae,0,img00004434.png,2,0,0.0
439,efficient-vdvae,0,img00040947.png,2,0,0.0
440,efficient-vdvae,0,img00005315.png,3,0,0.0
441,efficient-vdvae,0,img00012737.png,1,0,0.0
442,efficient-vdvae,0,img00022080.png,2,0,0.0
443,efficient-vdvae,0,img00047393.png,2,0,0.0
444,efficient-vdvae,0,img00046088.png,3,0,0.0
445,efficient-vdvae,0,img00051431.png,1,0,0.0
446,efficient-vdvae,0,img00035671.png,1,0,0.0
447,efficient-vdvae,0,img00001366.png,3,1,0.3333333333333333
448,efficient-vdvae,0,img00016085.png,3,1,0.3333333333333333
449,efficient-vdvae,0,img00041107.png,2,1,0.5
450,efficient-vdvae,0,img00040696.png,2,0,0.0
451,efficient-vdvae,0,img00028188.png,1,0,0.0
452,efficient-vdvae,0,img00040876.png,2,0,0.0
453,efficient-vdvae,0,img00056410.png,3,1,0.3333333333333333
454,efficient-vdvae,0,img00016422.png,3,1,0.3333333333333333
455,efficient-vdvae,0,img00015122.png,1,0,0.0
456,efficient-vdvae,0,img00056491.png,1,0,0.0
457,efficient-vdvae,0,img00012108.png,1,0,0.0
458,efficient-vdvae,0,img00007835.png,1,0,0.0
459,efficient-vdvae,0,img00069467.png,3,0,0.0
460,efficient-vdvae,0,img00004941.png,2,0,0.0
461,efficient-vdvae,0,img00014046.png,4,2,0.5
462,efficient-vdvae,0,img00031121.png,1,0,0.0
463,efficient-vdvae,0,img00010391.png,1,0,0.0
464,efficient-vdvae,0,img00026832.png,1,0,0.0
465,efficient-vdvae,0,img00023112.png,3,0,0.0
466,efficient-vdvae,0,img00041280.png,2,0,0.0
467,efficient-vdvae,0,img00006517.png,1,0,0.0
468,efficient-vdvae,0,img00012264.png,2,0,0.0
469,efficient-vdvae,0,img00011356.png,1,0,0.0
470,efficient-vdvae,0,img00029702.png,1,0,0.0
471,efficient-vdvae,0,img00038183.png,5,0,0.0
472,efficient-vdvae,0,img00031251.png,2,0,0.0
473,efficient-vdvae,0,img00022091.png,1,0,0.0
474,efficient-vdvae,0,img00007149.png,1,0,0.0
475,efficient-vdvae,0,img00053681.png,2,0,0.0
476,efficient-vdvae,0,img00045278.png,1,0,0.0
477,efficient-vdvae,0,img00055961.png,5,1,0.2
478,efficient-vdvae,0,img00019190.png,2,0,0.0
479,efficient-vdvae,0,img00031383.png,2,0,0.0
480,efficient-vdvae,0,img00037793.png,3,0,0.0
481,efficient-vdvae,0,img00012364.png,1,0,0.0
482,efficient-vdvae,0,img00063696.png,1,0,0.0
483,efficient-vdvae,0,img00064897.png,2,0,0.0
484,efficient-vdvae,0,img00013592.png,2,0,0.0
485,efficient-vdvae,0,img00054650.png,2,0,0.0
486,efficient-vdvae,0,img00012691.png,3,0,0.0
487,efficient-vdvae,0,img00020909.png,1,0,0.0
488,efficient-vdvae,0,img00010553.png,2,0,0.0
489,efficient-vdvae,0,img00028579.png,5,0,0.0
490,efficient-vdvae,0,img00068471.png,3,0,0.0
491,efficient-vdvae,0,img00001749.png,3,0,0.0
492,efficient-vdvae,0,img00001571.png,1,0,0.0
493,efficient-vdvae,0,img00025408.png,1,0,0.0
